title,text,subject,date,label
Kurdistan region says Iraqi forces preparing major attack in oil-rich Kirkuk,"Kurdistan region says Iraqi forces preparing major attack in oil-rich Kirkuk

“On April 15, Iraqi forces began to make massive advances in this area and have now begun to tighten their grip on Kirkuk city.”

“The US and other Western forces are in control of the oil fields of Kirkuk. What will happen next is anyone’s guess.”

On April 15, Iraqi forces began making major advances in the oil-rich Kirkuk region and have begun tightening their grip on the city of Kirkuk, Kurdistan Region’s main oil city and site of a disputed referendum last month on splitting from Iraq.

According to the Kurdistan Region Ministry of Peshmerga, Iraqi",fake,fake,1
Pastor freed from prison in Iran to return to U.S. on Thursday: wife,"Pastor freed from prison in Iran to return to U.S. on Thursday: wife

A pastor from Pennsylvania who was freed last summer from prison in Iran after more than two years behind bars will be leaving the Islamic Republic for the United States on Thursday, according to his wife.

Iranian-American pastor Saeed Abedini has been traveling around the world in an effort to receive international pressure on his release. He was arrested in January 2012 for proselytizing and was held and tortured in a notorious prison in Tehran before being sentenced to eight years in prison and given a 10-year ban from the country.

I'll be meeting with Saeed this week to discuss our strategy with regards to visiting the next step",fake,fake,1
Trump: U.S. has 'no choice' but to deal with North Korea arms challenge,"Trump: U.S. has 'no choice' but to deal with North Korea arms challenge at 'highest level' Trump, after warning his administration would bring down ""foolish games"" with North Korea, said he is ready to deal with leader Kim Jong Un ""for the good of the world"" but ""only under the right circumstances.""

 -- President Donald Trump said he would deal with North Korean leader Kim Jong Un as part of his “nuclear button” campaign that he has been selling as “maximum pressure and engagement at the same time.”

Speaking on ""Fox & Friends"" today, Trump said, “We have no choice. They have to behave.""

“They",fake,fake,1
Factbox: Trump fills top jobs for his administration,"Factbox: Trump fills top jobs for his administration

The new Republican majority in the Senate and House this week handed President Donald Trump an early victory that could shape the nation for years to come.

Trump’s victory gave him control of both houses of Congress and gave him the authority to set in motion the policies he promised in 2016.

Here’s a look at the administration’s top 10 picks so far.

Policies

1. Repealing and replacing Obamacare

The GOP-controlled Senate plans to vote Jan. 25 on its latest iteration of the Obamacare repeal-and-replace bill. It would abolish the Affordable Care Act, replace its subsidies with block grants — and keep federal",fake,fake,1
Supreme Leader Khamenei says U.S. is Iran's 'number one enemy',"Supreme Leader Khamenei says U.S. is Iran's 'number one enemy'

Leader is warning that Iran will 'not retreat' even 'a single step' in face of US sanctions

This article originally appeared on Tehran Bureau

Iran's
Supreme Leader Ayatollah Ali Khamenei said Monday that the ""American
Zionist regime is Iran's number one enemy"" and that the Iranian
government and nation must not be swayed by American bullying tactics.

Saying
that the U.S. administration is ""an instrument of hegemonic
oppression,"" Khamenei, whose words have a greater authority within
Iran than any other cleric, warned that ""if the U.S. sanctions",fake,fake,1
Libyans dig for water in latest test for capital's residents,"Libyans dig for water in latest test for capital's residents By Rana Jawad

BBC News, Tripoli Published duration 12 September 2015

image copyright Reuters image caption Libya is battling a severe water crisis, with the country experiencing the worst drought in more than half a century

As most Libyans across the country seek to survive on the smallest amount of water, the capital Tripoli is bucking the trend with a number of private companies and municipal organisations that provide water in the city.

For the last two months, the majority of Tripoli residents have been left to fend for themselves amid a nationwide water crisis.

The government has failed to provide adequate water; it is so scarce that people have been turning to wells and",fake,fake,1
U.S. FCC chief unveils plan to scrap Obama-era internet rules,"U.S. FCC chief unveils plan to scrap Obama-era internet rules

posted at 1:43 pm on June 12, 2018 by Jazz Shaw

In a speech Wednesday, FCC chairman Ajit Pai said he plans to scrap federal rules requiring internet service providers to provide equal access to online content.

Internet service providers such as AT&T and Comcast said they oppose the plan.

“The biggest threat to free expression online is not the technology itself – it is government overreach,” said Brian Dietz, senior vice president and general manager of public policy for Comcast.

“The internet was not broken on Dec. 14, 2015, when the FCC passed these rules. The internet was not",fake,fake,1
Zimbabwe war vets to launch court case to legalize military action to oust Mugabe,"Zimbabwe war vets to launch court case to legalize military action to oust Mugabe government

By Patrick Bond

23 September 2017

In a move aimed at challenging a ruling Zimbabwean court that ordered the army to reinstate President Robert Mugabe as head of state, a group of former soldiers and other veterans is about to launch a legal case to legalize the military coup against the president, and to block the removal of senior military and political figures from power.

The group says it is preparing to challenge the ruling of the High Court of Zimbabwe which found that President Mugabe was not guilty of the crimes of illegal seizure of state land and money, and the murder of political opponents. He is due to stand trial for these crimes at",fake,fake,1
Merkel warns Hungary of financial consequences of defying EU on migrants,"Merkel warns Hungary of financial consequences of defying EU on migrants

BUDAPEST, Oct. 27 (Xinhua) -- German Chancellor Angela Merkel warned Hungary and other member states on Thursday that they would face financial consequences if they did not abide by the EU's migrant agreement reached a few days ago.

The German chancellor made the remarks after Hungary refused to accept migrants, and told the European Commission, the EU executive, to take effective action against Hungary to force it to accept migrants.

""Hungary has the choice between accepting the migrants and accepting the financial consequences that the whole European Union faces if it doesn't do so,"" Merkel said.

She said Hungary was not obliged to accept migrants under the EU's",fake,fake,1
U.S. sanctuary cities weigh response to Trump's threat to curb funding,"U.S. sanctuary cities weigh response to Trump's threat to curb funding

By R.J. Johnson and Robert J. Hansen

NEW YORK

17 days ago

SAN FRANCISCO (Bloomberg) — The sanctuary cities that line the U.S.-Mexico border are weighing their next moves after President Donald Trump threatened to pull billions of dollars in federal funding over what the administration labels lax immigration enforcement.

If the White House moves to rescind grants that help pay for things like public schools, police departments and health clinics, the San Francisco Board of Supervisors wants to know how. After all, federal dollars account for more than half of the city’s budget.

“If the president doesn",fake,fake,1
U.S. Senate's top tax lawmaker targets corporate offshore profits,"U.S. Senate's top tax lawmaker targets corporate offshore profits

Updated 2:03 PM ET, Tue April 12, 2017

Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.

(CNN)The Republican-controlled Senate's version of the tax reform bill would significantly limit the ability of companies with large overseas investments to avoid any U.S. taxes on the profits made from those investments, tax analysts believe.

Senator Charles E. Grassley of Iowa, a major advocate for the bill, said Tuesday that the changes could be ""a major blow"" to companies, but the Republican-controlled Senate can afford the changes because it can write the bill without needing any Democratic support.",fake,fake,1
"France's Macron tells Iran, Israel leaders of need to preserve Lebanon's stability","France's Macron tells Iran, Israel leaders of need to preserve Lebanon's stability Published duration 8 August 2018

image copyright Reuters image caption Mr Macron on Sunday said he wants to ensure Lebanon's ""stability""

French President Emmanuel Macron has called Iran and Israel his country's ""guarantors"" of the peace in the Middle East, telling both leaders their influence was critical to preserving Lebanon's stability.

""We must not forget that for Lebanon, peace and stability are synonymous,"" Mr Macron said in an interview published by the newspaper Les Echos on Monday.

He called on the two nations to do more to help Middle Eastern states achieve peace.

He also said he hoped to see ""constructive work"" between",fake,fake,1
South Korea's Moon seeks Russia's cooperation over cut in North Korea oil supplies: Yonhap,"South Korea's Moon seeks Russia's cooperation over cut in North Korea oil supplies: Yonhap https://t.co/4l1U1HcQzq — Yonhap News Agency (@YonhapNews) February 18, 2017



And with South Korea's Moon Jae-In coming to power as the new leader of South Korea on Sunday, the prospects of improving ties between North and South have grown more optimistic. It’s also not clear just what China’s Xi Jinping will be willing to do to ease tensions on the Korean peninsula since the South Korean president-elect is strongly allied with the United States.





In the meantime, the North has made clear that it has the nuclear power to",fake,fake,1
Democratic senators urge speed on Supreme Court nominee,"Democratic senators urge speed on Supreme Court nominee

Democratic senators on Sunday urged the Senate to vote on President Obama’s nominee to the Supreme Court, arguing that the next justice should be someone who will preserve and protect civil rights.

Justice Antonin Scalia, who died Saturday, was a conservative jurist who provided the swing vote in deciding some landmark cases over the decades. Obama said he would nominate someone who could provide “stability” amid uncertainty about the upcoming presidential election and who shares “a reverence for the Constitution.” His choice is to be announced Monday.

ADVERTISEMENT

Sen. Richard Blumenthal (D-Conn.) said on “Face the Nation” that the country is at a �",fake,fake,1
Wilbur Ross sworn in as secretary of commerce,"Wilbur Ross sworn in as secretary of commerce today -- the fifth day of a Trump administration whose first week left many pundits convinced that, despite the president's promises, the country would soon find itself in a recession -- and the administration's first two weeks left many commentators scratching their heads. Yes, there was a day when even the Financial Times editorial page called for a full-blown economic investigation of the Trump administration's ties to Russia -- but that was before the Trump administration sent Treasury Secretary Steve Mnuchin to deliver a full-throated defense of the president's financial dealings in front of Congress today.

As Ross's swearing in ceremony kicked off, the press speculated on how the secretary would take a new assignment that has proved to be more challenging",fake,fake,1
Erdogan says U.S. can't buy Turkish support on Jerusalem,"Erdogan says U.S. can't buy Turkish support on Jerusalem issue

ANKARA

AA photo



“You gave [Trump] authority as an American president to declare Jerusalem [a U.S. capital] and it is not your job as Turkish president to support him,” Erdogan said in a speech in Ankara on Sept. 18. “The Americans are aware of our sensitivities and you cannot buy our support and say it is done with the support of the Turkish president,” Erdogan said.



Trump announced during his campaign that he would move the U.S. Embassy to Jerusalem and recognize the city as the capital of Israel.



Erdogan said the issue",fake,fake,1
U.S. seeks to reassure Beijing after Trump call with Taiwan leader,"U.S. seeks to reassure Beijing after Trump call with Taiwan leader

The White House said in a statement that it agreed with China’s position that the United States should “act responsibly and abide by the one-China policy.”

Story Continues Below

SPONSORED CONTENT – NEWSMATTER.COM

How a global trade war is affecting the average American’s life

On Wednesday, US President Donald Trump broke with decades of diplomatic protocol to speak with the leader of Taiwan and angered China with the message. Will this latest incident trigger a trade war that could affect the lives of Americans? The answer is yes – and it’s already happening.

President Trump spoke with",fake,fake,1
"Tillerson: Trump did not discuss 'sources, methods' in meeting with Russia's Lavrov","Tillerson: Trump did not discuss'sources, methods' in meeting with Russia's Lavrov

WASHINGTON — The White House said Monday that President Trump did not disclose sensitive information about the source of U.S. intelligence during his meeting last week with Russian Foreign Minister Lavrov, a report that contradicts the account given by the head of the nation’s intelligence agencies.

In a statement to press following joint press conference by Tillerson and Lavrov, the White House said Trump did not offer “details” or “sources and methods"" when discussing the Islamic State with the Russian official.

Tillerson said Russia has agreed to destroy stockpiles of chemical weapons, which prompted criticism that Trump’s meeting with",fake,fake,1
Turkey arrests four people over explosion at Tupras refinery: Anadolu,"Turkey arrests four people over explosion at Tupras refinery: Anadolu Agency

May 15, 2013 - 5:36 AMT

PanARMENIAN.Net -Turkey on May 14 announced the arrest of four people in the attack on the Tupras refinery in western Turkey's Muğla province, Anadolu Agency reported. The arrested people include two suspected accomplices in the failed bombing of the refinery in nearby Adrasan, the agency said, adding they were taken into custody in Istanbul.

The explosion on the same day that Turkey's National Intelligence Organisation (MIT) reported that Turkey-based armed Kurdish rebel group the Kurdistan Workers' Party (PKK) was behind the attack. MIT said a bomb exploded",fake,fake,1
Ohio governor lacks power to suspend open carry law: spokeswoman,"Ohio governor lacks power to suspend open carry law: spokeswoman

The Indiana Supreme Court has ruled that state Governor Mike Pence does not have the authority to suspend the state’s “open carry” law.

The decision is not a direct win for Pence, who had said he wanted to suspend the state’s law on Monday. A spokesman for Pence said he would accept the decision “as a call to uphold the law of the land.”

A three-judge panel ruled 2-1 in favor of the gun lobby. Justice Brent Dickson wrote that the law passed by the Indiana General Assembly in March 2015 that eliminated the requirement of a permit to carry a handgun in public did not take effect",fake,fake,1
At least 65 media workers killed doing their jobs in 2017: Reporters Without Borders,"At least 65 media workers killed doing their jobs in 2017: Reporters Without Borders

By Clara Weiss and Jérôme Charle and Alvaro Alemán/ Al Jazeera

Reporters Without Borders released a report on media workers killed or imprisoned in 2017. The report said 65 killed doing their jobs – more than any time in history. Here are the five most prominent.

Alva, 28, was well known for his criticism of the government of the Philippines. On July 5, the police arrested him over his online posts. He is one of the three journalists who were recently released after more than a year in detention. Alva wrote about the problems of rural journalists and their struggle to keep doing their work in face",fake,fake,1
"Trump, advisers craft more orderly response to North Korea after latest test","Trump, advisers craft more orderly response to North Korea after latest test

SEOUL, Oct 5 (Reuters) - U.S. President Donald Trump’s top advisers on Friday sought to respond to North Korea’s latest nuclear test in as orderly a way as possible, after Trump and other top officials responded to the isolated state’s launch of a ballistic missile with a series of rambling media interviews.

The launch of Friday’s missile, from an untested mobile launcher, was the first in a series of tests this year of weapons that North Korea says are needed to arm defenses against the United States.

Trump, who described it as a “major violation” of U.N",fake,fake,1
White House: Michelle Obama to join husband on trip to Britain,"White House: Michelle Obama to join husband on trip to Britain

President Barack Obama and first lady Michelle Obama arrive at the G20 summit in Mexico City, Friday, Nov. 24, 2013. (AP Photo/Charles Dharapak)

This is an archived article that was published on sltrib.com in 2013, and information in the article may be outdated. It is provided only for personal research purposes and may not be reprinted.

Washington • First lady Michelle Obama is joining President Barack Obama on a five-day trip to Europe next week, she announced Thursday in her first trip abroad as first lady.

The president's visit to Britain and Ireland, which begins Monday, is primarily focused on NATO and military",fake,fake,1
Trump paid $38 million in taxes in 2005: White House,"Trump paid $38 million in taxes in 2005: White House

“The president fully paid his tax obligations as far back as 2005,” the White House said. The payment was revealed in a summary of “tax reform” legislation released by the Trump administration last month. The report from the nonpartisan Joint Committee on Taxation, a key congressional panel that scrutinizes the federal tax system, said Trump paid $38 million in taxes on his $200 million in income from 2005 to 2009. The summary said Trump’s rate “was substantially lower than his reported business income.”

Trump has consistently said he hasn't paid any personal income tax in many years.

“I don’t",fake,fake,1
Rationale for U.S.-EU trade deal still strong after Brexit vote: USTR,"Rationale for U.S.-EU trade deal still strong after Brexit vote: USTR

WASHINGTON, Oct. 14, 2016 — The United States Trade Representative’s office in Washington says the rationale for the U.S.-EU trade agreement remains strong. Trade Representative Robert Lighthizer said he has no plans to suspend the talks, nor has he raised that possibility with European Trade Commissioner Cecilia Malmstrom. He said trade negotiators and their U.S. and EU counterparts continue to discuss how to achieve the most efficient global trade system with minimal impediments. In an interview with the Washington Examiner, Lighthizer said he believes the world is moving toward a post-China, post-U.S., post-EU",fake,fake,1
U.S. House tax panel will not seek Trump tax returns: lawmaker,"U.S. House tax panel will not seek Trump tax returns: lawmaker

WASHINGTON (Reuters) - The U.S. House of Representatives' tax committee will not request President Donald Trump's tax returns from the Internal Revenue Service, Republican Representative Kevin Brady, the head of the panel, told reporters on Tuesday.

""I believe we are in a world where every American should have the right to a fully confident I.R.S. that doesn't do anything inappropriate and I don't believe we should require that,"" Brady, a Texas Republican, said.

Brady said his view on tax transparency was shared by the majority of Americans, although a Reuters poll last month showed 77 percent of respondents opposed releasing the president's tax",fake,fake,1
Germany investigating reports of refugees forced into prostitution,"Germany investigating reports of refugees forced into prostitution

German authorities are investigating reports of women being forced into prostitution by refugees in Germany, with some suggesting that the women are being punished for being raped by the men.

The reports of forced sex began in November last year, and an unnamed official told Bild that the women, who are of all ages, were “forced into prostitution as a consequence, partly in addition to, sexual violence by refugees”.

Several officials have expressed concern that the women’s claims may be politically motivated, and that they are victims of the authorities themselves, in order to discredit the refugee community.

The allegations come as the federal government considers whether it should increase quotas for refugees, set to",fake,fake,1
Clinton's surprise Michigan loss exposes risks for her on trade,"Clinton's surprise Michigan loss exposes risks for her on trade

Hillary Clinton, the Democratic presidential nominee, and Donald Trump, the Republican nominee, shake hands before their second presidential debate, Wednesday, Sept. 26, 2016, at St. Anselm College in Washington. (AP Photo/Evan Vucci)Hillary Clinton, the Democratic presidential nominee, and Donald Trump, the Republican nominee, shake hands before their second presidential debate, Wednesday, Sept. 26, 2016, at St. Anselm College in Washington. (AP Photo/Evan Vucci) Photo: Evan Vucci, STF Photo: Evan Vucci, STF Image 1 of / 1 Caption Close Clinton's surprise Michigan loss exposes risks for her on trade 1",fake,fake,1
Zimbabwean activist pastor arrested for criticizing Mugabe government,"Zimbabwean activist pastor arrested for criticizing Mugabe government

Pastor Walter Mutambara. (Image from Flickr)

The Zimbabwean government has arrested and detained Pastor Walter Mutambara, an activist pastor who is also a political prisoner, for allegedly disseminating hate speech.

The Zimbabwean Government, under the rule of President Mugabe, has long been known for its violent response to opposition leaders and citizens, even those simply expressing their First Amendment rights of free speech, assembly, and religion. The ruling party’s intimidation of journalists and media outlets, harassment of citizens, and use of force against protesters and dissenters have only intensified since 2017 when the government enacted a media law that restricts civil society organizations and journalists�",fake,fake,1
U.S. condemns threat to ban Venezuela opposition from elections,"U.S. condemns threat to ban Venezuela opposition from elections

Published: Monday, April 15, 2013 12:00 p.m. MST

(Continued from Page 3)

WASHINGTON (AP) — United States Ambassador to the United Nations Samantha Power said Sunday that she was “troubled” by Venezuela’s decision to bar political opponents of President Nicolas Maduro from standing in upcoming elections, calling it a blow to democracy. Venezuela’s President Nicolas Maduro said Sunday that the opposition’s representatives would be barred from the presidential and legislative elections next May, calling the process a “coup d’etat.” He said the vote would be held May 20, three",fake,fake,1
"Convoy rolls into Damascus suburbs with aid for 40,000: U.N.","Convoy rolls into Damascus suburbs with aid for 40,000: U.N.

A Syrian Army soldier mans an anti-aircraft machine gun in the countryside of Daraya, Syria, on Friday. The U.N. has said it wants a ""political solution"" to the conflict in Syria. (Sorin Furculo / AP)

AMMAN, Jordan — The U.N. aid convoy headed deeper into Syria on Friday, crossing from the Jordanian border into the besieged, rebel-held suburbs of Damascus where it is delivering food and medical supplies to help 40,000 people trapped on the outskirts of the capital.

U.N. humanitarian coordinator Stephen O'Brien said the food supplies included ready-",fake,fake,1
One body found near wreckage of Russian helicopter off Svalbard,"One body found near wreckage of Russian helicopter off Svalbard

By The Associated Press

Published: Sunday, March 9, 2013 at 04:00 PM.

A Norwegian fishing vessel that went missing on March 4 was found on the Arctic ice field on March 8, and the body of a third person believed to be on board has been located in the same area, Norwegian police said Sunday.

The vessel, which was on its way from the Norwegian mainland to the Russian town of Svalbard, was found near wreckage of a Russian military helicopter that crashed on Jan. 30, the Norwegian coastguard said.

Two bodies were recovered but it's unknown yet if they were the ones aboard the fishing vessel.

",fake,fake,1
Congress passes funding bill averting government shutdown,"Congress passes funding bill averting government shutdown; House to vote on it early Sat.

Sen. Richard Shelby of Alabama, a senior member of the Appropriations Committee, left, speaks to reporters at the White House in Washington, Tuesday, April 25, 2013, after Republicans and Democrats struck a deal on how to address the continuing budget impasse over the federal government's borrowing authority. The deal, supported by President Barack Obama as well as House Republicans and Senate Democrats, now awaits approval by the Capitol where top lawmakers have begun huddling on the bill that will fund the government through September and make a short-term fix for the nearly $14 billion in automatic cuts to federal agencies. (AP Photo/Carolyn Kaster)

N",fake,fake,1
China top graft buster says corruption fight 'world class hard',"China top graft buster says corruption fight 'world class hard'

FILE PHOTO: Gu Kailai, former party member of Bo Xilai, the former Politburo Standing Committee member from Chongqing municipality, attends a meeting in Beijing, China, March 17, 2015. REUTERS/Jason Lee/File Photo

BEIJING (Reuters) - New Chinese graft fighter Wang Lijun revealed a new and hard-hitting technique to fight corruption in the aftermath of the scandal surrounding former Chongqing party boss Bo Xilai - setting up a sting operation to ensnare anyone he deems corrupt.

Wang, the former police chief in neighboring Sichuan who became a national figure by negotiating with the fugitive",fake,fake,1
Trump says democracy must be restored in Venezuela soon,"Trump says democracy must be restored in Venezuela soon. What do you think?

Updated

Updated

Update: ""We must ensure freedom and democracy for people of the south of Venezuela,"" he tweeted on December 16.

""We are considering the options in Venezuela and we will make our decision known at the appropriate time. We do not wish to be the

first to engage in a military intervention in the area, especially one that has received so little media attention.""

Updated

Updated

Updated: ""We fully support and agree with the recent statement by [U.S.] Senator Marco Rubio who is speaking on our behalf,"" Mr. Trump tweeted.

""For a too long time, Venezuela has",fake,fake,1
Australian police say car that hit pedestrians in Melbourne was a deliberate act,"Australian police say car that hit pedestrians in Melbourne was a deliberate act

Updated

The car used in Melbourne's deadly car attack was allegedly stolen from a home earlier in the month.

The 31-year-old man and two other men who have been arrested over yesterday's car rampage were charged with a range of offences including murder and attempted murder.

He was being held by police on multiple charges, including a series of weapons and drug offences, when he died in custody.

The man was killed during a confrontation with police early on Sunday morning in the Melbourne suburb of Bundoora.

A second suspect was found dead in hospital on Tuesday morning, and two more suspects were arrested, one of whom died in",fake,fake,1
South Korea calls for 'bone-numbing' sanctions on North for nuclear test,"South Korea calls for 'bone-numbing' sanctions on North for nuclear test

FILE PHOTO: North Korean leader Kim Jong Un walks with South Korean President Moon Jae-in among local residents following their summit meeting at the truce village of Panmunjom in the demilitarized zone separating the two Koreas, South Korea, April 27, 2018. REUTERS/Kim Jae-Hwan

SEOUL (Reuters) - South Korea on Sunday called for “bone-numbing” sanctions that would hurt North Korea’s economy the most and said it was preparing to step up military pressure on the impoverished state.

After meeting President Moon Jae-in, North Korean officials said they had agreed to end a",fake,fake,1
Watchdog presses U.S. lawmakers to probe Icahn's role with Trump,"Watchdog presses U.S. lawmakers to probe Icahn's role with Trump administration

President Donald Trump's friendship with a former New York Mayor and Republican Party mega-donor is drawing more scrutiny following reports that he has been making high-stakes Wall Street calls to the White House in recent weeks. (March 12)
AP

A watchdog group is pressing U.S. lawmakers to investigate Icahn’s role in helping President Donald Trump shape regulations at the Securities and Exchange Commission and the Commodity Futures Trading Commission, according to a report published Tuesday.

The Center for Economic Policy Research says that in recent weeks an unnamed businessman with close ties to Trump has been calling senior administration officials to make recommendations on a",fake,fake,1
Lockheed Martin wins $743 million U.S. defense contract: Pentagon,"Lockheed Martin wins $743 million U.S. defense contract: Pentagon says it has made changes to a contract with Lockheed Martin Corp. as a result of congressional investigations, which found it overcharged the U.S. military for jet engines and other goods. It’s the second time in just a few months that the Pentagon has canceled a contract with Lockheed Martin, a major defense contractor that’s the No. 2 U.S. weapons manufacturer. The Pentagon’s top weapons buyer, Ellen Lord, said the contract with Lockheed for parts of a new F-35 fighter jet, initially valued at an estimated $7.4 billion, has been canceled because of an audit that showed that the company overcharged the",fake,fake,1
Factbox: Trump finishes filling top jobs for his administration,"Factbox: Trump finishes filling top jobs for his administration

Reuters

Published:
22 January 2017, 20:00 h

After a series of combative days that pushed President Donald Trump over the edge in terms of public support, the new commander in chief on Sunday filled most of his administration’s top jobs – bringing in a slew of experienced aides for the most influential positions, in a bid to instal a more traditional and coherent national security and foreign policy for his administration.

With Trump’s swearing-in ceremony set for noon (0200 GMT) on Monday just hours away, Trump’s first move was to keep his top diplomat, former ExxonMobil head Rex Tillerson, at the helm.
",fake,fake,1
Islamic State raises stakes with Egypt mosque attack,"Islamic State raises stakes with Egypt mosque attack Read more

The attack has revived debate around religious freedoms and freedoms of expression in Egypt. It has also reignited calls to change the constitution, which effectively forbids the construction of churches or any other religious buildings.



The attack at the al-Nour mosque will now raise questions about whether or not the government will crack down on Islamist groups in the country. In 2016, the Islamic State claimed responsibility for an attack against an imam in Al-Baqi, which killed at least 32 people.

The state prosecution is currently investigating the attack but has yet to make a statement.



For the past decade, Cairo has seen a surge in Islamist violence against Christians. The",fake,fake,1
Turkish tanks drill on Iraqi border week before Kurdish vote,"Turkish tanks drill on Iraqi border week before Kurdish vote Published duration 15 October 2017

image copyright Reuters image caption Security forces have been mobilised along the border in both Iraq and Turkey, some 730km (453 miles) apart

Turkey's security forces are mobilising along the border with northern Iraq before Thursday's parliamentary elections, in a repeat of the operations of the past few weeks.

Military vehicles on three sides of a disputed border area are being used to reinforce Ankara's position.

Turkey says the Iraqi Kurdish referendum on independence is illegal and will ""never be recognised"".

The US says it is ""deeply concerned"" over the security situation in the disputed region.

It says it will not recognise the """,fake,fake,1
Obama suggests U.S. embassy move to Jerusalem could be 'explosive',"Obama suggests U.S. embassy move to Jerusalem could be 'explosive' Published duration 8 December 2017

image copyright Reuters image caption President Donald Trump has been keen on relocating the embassy to Jerusalem

US President Donald Trump says he may move the US embassy from Tel Aviv to Jerusalem, although he has also said he would leave the decision to his Middle East envoy.

Mr Trump tweeted: ""We cannot keep a man who lies so easily employed by the American people.”

He said his administration would be ""constituent"" after his ""great friend"" Prime Minister Benjamin Netanyahu.

Israel captured the West Bank, East Jerusalem and the Gaza Strip in the 1967 Middle East War. Palestinians want to create",fake,fake,1
Exclusive: Skeptical Trump says would renegotiate global climate deal,"Exclusive: Skeptical Trump says would renegotiate global climate deal. But his climate policy still relies on dirty fossil fuels. Here’s why I’m skeptical he’d be willing to follow through

Shares

March 11, 2019 5:00AM (UTC)

The Trump administration is not a fan of the Paris climate agreement. This was clear when President Donald Trump announced that the U.S. would pull out of the deal in 2017, but he has yet to take any specific action on it. Trump’s latest indication came Monday morning in a tweet that, if he’s elected, he would “renegotiate the terrible, unfair Paris Climate Accord!”",fake,fake,1
"EU must be part of U.S. Middle East peace push, Ireland says","EU must be part of U.S. Middle East peace push, Ireland says

The European Union should participate as an “equal negotiating partner,” Ireland’s foreign minister said Wednesday in remarks likely to be a sticking point at a G-7 summit Thursday in Italy.

The EU’s top diplomats need to show the U.S. that it is important in its own right, Irish Foreign Minister Simon Coveney said during a visit to the Vatican.

“We should not have special positions in our relationship with the United States without reciprocity,” he said in an interview with The Times of London.

“That is not just the case because we have made a commitment",fake,fake,1
"U.S. government watchdog to review Mar-a-Lago trips, Trump hotel profits","U.S. government watchdog to review Mar-a-Lago trips, Trump hotel profits: The Palm Beach Post

Scott Urick | Palm Beach Post

Show Caption Hide Caption Trump's Mar-a-Lago trips: Is it too much of a good thing? President Trump and his family's frequent trips to their Florida resort are drawing criticism from ethics experts and local leaders.

When he was in Florida in March, President Donald Trump and first lady Melania Trump dined on lobster salad and other appetizers at the Trump International Golf Club’s “Summer Grill Room” and visited the club’s “Winter Grill Room,” club documents show.

Then the Trump family flew to Palm Beach",fake,fake,1
Central African president pleads to U.N.: Don't forget us,"Central African president pleads to U.N.: Don't forget us

A man carries a portrait of late French President Francois Mitterand during a march past of the French embassy in Niamey, Niger, on April 12, 2006. Mitterand, the last leader of the French Fourth Republic and a political figure as important for Africa as any since the days of colonialism, died on April 9 of a heart attack at age 87. He was in Niger on a state visit. (AP Photo/Thierry Gouegnon)

By Associated Press&nbsp |&nbsp

October 16, 2012 4:43 PM

Cameroon's President Paul Biya speaks before the African Union summit meeting in",fake,fake,1
British negotiators still working on Brexit deal: Treasury minister,"British negotiators still working on Brexit deal: Treasury minister

LONDON (REUTERS) - Prime Minister Theresa May's Brexit negotiator Olly Robbins said on Wednesday (Apr 3) Britain was still working on a deal to get out of the European Union and ""a lot can happen in the coming days and next few weeks"".

A deal to smooth Britain's exit from the EU could be reached by the end of June, British Brexit Secretary David Davis said last month, but EU negotiator Michel Barnier has repeatedly said he is not going to give up leverage to get a better deal.

""We are very close to getting a deal. We are very close to getting a deal and as I say a lot can happen in the coming days",fake,fake,1
Saudi cleric suspended over 'quarter-brain' women drivers quip,"Saudi cleric suspended over 'quarter-brain' women drivers quip: ""Why should I be treated differently?""

A prominent Iranian cleric has become the latest target of the Arab Spring after saying that women drivers risk the same fate as those in Syria who choose to drive cars while wearing skimpy clothing.

""The reason that women shouldn't drive is that they wear no clothing, and the reason that women in Syria don't drive is because they don't have any clothing,"" Ayatollah Mohammad-Taghi Mesbah-Yazdi told a crowd in a Friday sermon recently broadcast live on state state-run television.

Mesbah-Yazdi, the cleric's remarks come during the Arab Spring as Syria becomes the",fake,fake,1
U.S. Supreme Court to decide major case on Obama immigration plan,"U.S. Supreme Court to decide major case on Obama immigration plan

WASHINGTON – The U.S. Supreme Court on Tuesday agreed to review the Obama administration's plan to shield millions of illegal immigrants from deportation, an issue that had largely gone dormant during President Donald Trump's first year in office.

In a brief order, the court said it will consider the question of whether to allow the plan to proceed while lawsuits challenging it are pending in lower courts.

The Supreme Court has rarely taken up an issue involving immigration since the 1980s, but it is now more likely than ever to address a case on the fate of so-called ""Dreamers,"" young immigrants who are brought to the United States illegally as children. Both parties",fake,fake,1
Trump to name National Labor Relations Board chairman: White House,"Trump to name National Labor Relations Board chairman: White House

In this July 23, 2016, photo, President Barack Obama pauses as he speaks in the East Room of the White House in Washington. Lawyers for the president are appealing a judge's decision to put a temporary hold on his recess appointment of former NLRB judge Julie Seeler to the position. (AP Photo/Pablo Martinez Monsivais)

A federal appeals court on Monday rejected a challenge by President Donald Trump to a temporary injunction imposed by a federal judge in Kansas preventing the president from filling a vacant seat at the National Labor Relations Board with a Trump-appointed pick.

Trump had said he would not recess-appoint Democrat Sharon Block to the NLRB post",fake,fake,1
